date,identifiant,longitude,latitude,altitude,duree,distance,vitesse,distance_cum
24/09/2021,1,4.854559599,45.77317038,212.8,1392,20.92284371,12.55370623,4464.108403
24/09/2021,1,4.854712481,45.77330078,212.9,1398,18.73042393,11.23825436,4482.838827
24/09/2021,1,4.854856555,45.77343313,213,1404,18.47802846,11.08681708,4501.316855
24/09/2021,1,4.855083646,45.77349747,213.1,1410,19.01054156,11.40632493,4520.327397
24/09/2021,1,4.855336798,45.773522,213.2,1416,19.82261752,11.89357051,4540.150014
24/09/2021,1,4.855549314,45.77356203,213.3,1422,17.07252375,10.24351425,4557.222538
24/09/2021,1,4.855808932,45.77357814,213.4,1428,20.21497762,12.12898657,4577.437515
24/09/2021,1,4.856058941,45.77360123,213.5,1434,19.55943629,11.73566177,4596.996952
24/09/2021,1,4.856310578,45.77362984,213.7,1440,19.7739082,11.86434492,4616.77086
24/09/2021,1,4.856350944,45.77350978,213.8,1446,13.7121542,8.227292518,4630.483014
24/09/2021,1,4.856374081,45.77333081,214,1452,19.98134319,11.98880591,4650.464357
24/09/2021,1,4.856439657,45.77315442,214.1,1458,20.26151467,12.1569088,4670.725872
24/09/2021,1,4.856613295,45.77302307,214.3,1464,19.86667137,11.92000282,4690.592543
24/09/2021,1,4.856614138,45.77312837,214.5,1470,11.7082591,7.024955462,4702.300802
24/09/2021,1,4.856557163,45.77333373,214.7,1476,23.25856676,13.95514005,4725.559369
24/09/2021,1,4.856499019,45.77352006,215,1482,21.20438908,12.72263345,4746.763758
24/09/2021,1,4.856528395,45.77368967,215.2,1488,18.99749961,11.39849976,4765.761258
24/09/2021,1,4.856612148,45.77381886,215.5,1494,15.76440572,9.45864343,4781.525664
24/09/2021,1,4.856913931,45.77386028,215.7,1500,23.85427654,14.31256592,4805.37994
24/09/2021,1,4.857123034,45.77390134,216,1506,16.84800661,10.10880396,4822.227947
24/09/2021,1,4.857410588,45.7739429,216.2,1512,22.77576745,13.66546047,4845.003714
24/09/2021,1,4.857604027,45.77401183,216.5,1518,16.84693669,10.10816201,4861.850651
24/09/2021,1,4.857822916,45.77409533,216.7,1524,19.34957447,11.60974468,4881.200225
24/09/2021,1,4.857948023,45.77420174,216.9,1530,15.30137906,9.180827437,4896.501604
24/09/2021,1,4.85812978,45.77438323,217.1,1536,24.61699918,14.77019951,4921.118604
24/09/2021,1,4.858213133,45.77456579,217.2,1542,21.3040393,12.78242358,4942.422643
24/09/2021,1,4.858285221,45.77471936,217.4,1548,17.96761812,10.78057087,4960.390261
24/09/2021,1,4.858336653,45.77493574,217.6,1554,24.38931965,14.63359179,4984.779581
24/09/2021,1,4.858360444,45.77511043,217.7,1560,19.51237953,11.70742772,5004.29196
24/09/2021,1,4.858384239,45.77527171,217.8,1566,18.02796062,10.81677637,5022.319921
24/09/2021,1,4.858373327,45.77545729,217.8,1572,20.65339172,12.39203503,5042.973313
24/09/2021,1,4.858389844,45.77561682,217.9,1578,17.78536227,10.67121736,5060.758675
24/09/2021,1,4.858379778,45.77574446,217.9,1584,14.214005,8.528402997,5074.97268
24/09/2021,1,4.858457407,45.77593111,217.8,1590,21.60982641,12.96589584,5096.582506
24/09/2021,1,4.858462719,45.77610133,217.8,1596,18.93286914,11.35972148,5115.515375
24/09/2021,1,4.85844309,45.77625409,217.7,1602,17.05430122,10.23258073,5132.569677
24/09/2021,1,4.858420923,45.77640854,217.6,1608,17.25995779,10.35597467,5149.829634
24/09/2021,1,4.858347805,45.77662183,217.4,1614,24.38488482,14.63093089,5174.214519
24/09/2021,1,4.858339441,45.77679196,217.3,1620,18.92906048,11.35743629,5193.14358
24/09/2021,1,4.858382314,45.77692904,217.1,1626,15.60119444,9.360716662,5208.744774
24/09/2021,1,4.8584682,45.77714081,216.9,1632,24.47158724,14.68295234,5233.216361
24/09/2021,1,4.858470459,45.77727135,216.7,1638,14.51672153,8.710032917,5247.733083
24/09/2021,1,4.858498326,45.77745374,216.5,1644,20.39629145,12.23777487,5268.129374
24/09/2021,1,4.858463359,45.77766809,216.2,1650,23.98840468,14.39304281,5292.117779
24/09/2021,1,4.858366985,45.77778422,216,1656,14.91964917,8.951789502,5307.037428
24/09/2021,1,4.858407607,45.77793746,215.7,1662,17.32848769,10.39709262,5324.365916
24/09/2021,1,4.858426026,45.77811302,215.5,1668,19.57348521,11.74409113,5343.939401
24/09/2021,1,4.858496471,45.77835777,215.1,1674,27.75814604,16.65488763,5371.697547
24/09/2021,1,4.858541586,45.77851045,214.8,1680,17.33394798,10.40036879,5389.031495
24/09/2021,1,4.85861344,45.77863745,214.5,1686,15.18193222,9.109159333,5404.213427
24/09/2021,1,4.858680391,45.77880306,214.2,1692,19.13270137,11.47962082,5423.346129
24/09/2021,1,4.858706168,45.77895414,213.9,1698,16.91793891,10.15076334,5440.264068
24/09/2021,1,4.85872383,45.77912385,213.6,1704,18.92048818,11.35229291,5459.184556
24/09/2021,1,4.858717517,45.77925946,213.4,1710,15.08724706,9.052348238,5474.271803
24/09/2021,1,4.858713428,45.77942884,213.3,1716,18.83598613,11.30159168,5493.107789
24/09/2021,1,4.858725323,45.77958728,213.2,1722,17.64264663,10.58558798,5510.750436
24/09/2021,1,4.858718492,45.77977758,213.2,1728,21.16652673,12.69991604,5531.916962
24/09/2021,1,4.858690581,45.77993965,213.2,1734,18.15077493,10.89046496,5550.067737
24/09/2021,1,4.858702307,45.78007135,213.3,1740,14.67357015,8.804142091,5564.741307
24/09/2021,1,4.858693996,45.780217,213.4,1746,16.20754358,9.724526149,5580.948851
24/09/2021,1,4.858698953,45.78037978,213.6,1752,18.10503498,10.86302099,5599.053886
24/09/2021,1,4.858697438,45.78054151,213.8,1758,17.98316126,10.78989676,5617.037047
24/09/2021,1,4.858681611,45.78069066,214,1764,16.63075672,9.978454031,5633.667804
