date,identifiant,longitude,latitude,altitude,duree,distance,vitesse,distance_cum
15/08/2020,1,11.8442167,62.23484698,780.9,1020,20.15335734,12.09201441,3133.477079
15/08/2020,1,11.84455073,62.2348694,780.8,1026,17.48098888,10.48859333,3150.958068
15/08/2020,1,11.84490267,62.23489821,780.6,1032,18.5099487,11.10596922,3169.468017
15/08/2020,1,11.84527549,62.23491021,780.3,1038,19.35795675,11.61477405,3188.825973
15/08/2020,1,11.84565151,62.23493273,779.9,1044,19.63807259,11.78284356,3208.464046
15/08/2020,1,11.84599692,62.2349488,779.5,1050,17.98115645,10.78869387,3226.445202
15/08/2020,1,11.8463683,62.23497508,778.9,1056,19.45779934,11.67467961,3245.903002
15/08/2020,1,11.84671606,62.23500806,778.3,1062,18.38365115,11.03019069,3264.286653
15/08/2020,1,11.84704081,62.23503538,777.6,1068,17.093627,10.2561762,3281.38028
15/08/2020,1,11.84744229,62.23507231,776.8,1074,21.19801253,12.71880752,3302.578292
15/08/2020,1,11.84780984,62.23511061,775.9,1080,19.50937697,11.70562618,3322.087669
15/08/2020,1,11.84818001,62.23515993,775,1086,19.94364443,11.96618666,3342.031314
15/08/2020,1,11.84853301,62.23520106,774,1092,18.84890076,11.30934045,3360.880215
15/08/2020,1,11.84887626,62.23526327,772.9,1098,19.0784522,11.44707132,3379.958667
15/08/2020,1,11.84919827,62.23529551,771.8,1104,17.06090584,10.2365435,3397.019573
15/08/2020,1,11.84952102,62.2353591,770.7,1110,18.15226451,10.89135871,3415.171837
15/08/2020,1,11.84985178,62.23540755,769.5,1116,17.96034332,10.77620599,3433.13218
15/08/2020,1,11.85020611,62.23546684,768.4,1122,19.50221515,11.70132909,3452.634396
15/08/2020,1,11.85057594,62.23551708,767.1,1128,19.95471312,11.97282787,3472.589109
15/08/2020,1,11.85089915,62.23556743,765.9,1134,17.65362645,10.59217587,3490.242735
15/08/2020,1,11.85125987,62.23562252,764.7,1140,19.66329813,11.79797888,3509.906033
15/08/2020,1,11.85161281,62.23567174,763.4,1146,19.08341178,11.45004707,3528.989445
15/08/2020,1,11.85196144,62.23571532,762.1,1152,18.69743403,11.21846042,3547.686879
15/08/2020,1,11.8523334,62.23576283,760.9,1158,19.97795998,11.98677599,3567.664839
15/08/2020,1,11.85268141,62.23580129,759.6,1164,18.52673954,11.11604373,3586.191579
15/08/2020,1,11.85305066,62.23582508,758.4,1170,19.30900879,11.58540527,3605.500587
15/08/2020,1,11.8534711,62.23582294,757.1,1176,21.77932436,13.06759461,3627.279912
15/08/2020,1,11.85387015,62.23578508,755.9,1182,21.09423013,12.65653808,3648.374142
15/08/2020,1,11.85423552,62.23575554,754.7,1188,19.20862742,11.52517645,3667.582769
15/08/2020,1,11.85459025,62.23572941,753.5,1194,18.60247413,11.16148448,3686.185243
15/08/2020,1,11.85494388,62.23567573,752.3,1200,19.26555102,11.55933061,3705.450795
15/08/2020,1,11.85536024,62.23564268,751.1,1206,21.87759173,13.12655504,3727.328386
15/08/2020,1,11.85576685,62.23560766,749.9,1212,21.41880027,12.85128016,3748.747187
15/08/2020,1,11.85615287,62.2355691,748.7,1218,20.44990938,12.26994563,3769.197096
15/08/2020,1,11.85653594,62.23553292,747.5,1224,20.2461626,12.14769756,3789.443258
15/08/2020,1,11.85689969,62.23547793,746.3,1230,19.80920027,11.88552016,3809.252459
15/08/2020,1,11.85730547,62.23543399,745.1,1236,21.57998563,12.94799138,3830.832444
15/08/2020,1,11.85767686,62.23540635,743.8,1242,19.48140785,11.68884471,3850.313852
15/08/2020,1,11.85808695,62.23538936,742.6,1248,21.32623795,12.79574277,3871.64009
15/08/2020,1,11.85843798,62.23537449,741.3,1254,18.25796085,10.95477651,3889.898051
15/08/2020,1,11.85883635,62.23536468,740,1260,20.66386216,12.3983173,3910.561913
15/08/2020,1,11.859239,62.23534015,738.7,1266,21.03497145,12.62098287,3931.596885
15/08/2020,1,11.85966972,62.23532218,737.4,1272,22.39990258,13.43994155,3953.996787
15/08/2020,1,11.86006809,62.23531195,736.1,1278,20.666697,12.4000182,3974.663484
15/08/2020,1,11.86047401,62.23529085,734.8,1284,21.15673106,12.69403864,3995.820215
15/08/2020,1,11.86085683,62.23524591,733.5,1290,20.44968902,12.26981341,4016.269904
15/08/2020,1,11.86124559,62.23521595,732.2,1296,20.41153062,12.24691837,4036.681435
15/08/2020,1,11.86163947,62.23515329,731,1302,21.55972047,12.93583228,4058.241155
15/08/2020,1,11.8620025,62.23509666,729.8,1308,19.83057262,11.89834357,4078.071728
